[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1500091929.501000 7/14/2017, 9:12:09 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, pb6051
INFO, WEIGHT, 70.000
INFO, AREA,
INFO, LENGTH,
INFO, SHAPE,
INFO, COMMENT,
INFO, SEQUENCE FILE: pb6051_dc_mag_v3_ac1500Oe.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1500124824.030,,2.508776e+003,1.798230e+000,1.494809e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907126e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.320311e-004,0,1,0,
1500124829.020,,2.508776e+003,1.798221e+000,1.496065e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906703e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.740932e-003,0,1,0,
1500124834.005,,2.508776e+003,1.798926e+000,1.491654e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907001e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.230240e-004,0,1,0,
1500124838.990,,2.508776e+003,1.798558e+000,1.495071e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906278e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.762986e-003,0,1,0,
1500124843.475,,2.508776e+003,1.798036e+000,1.495433e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907751e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.169247e-004,0,1,0,
1500124847.745,,2.508776e+003,1.798445e+000,1.494860e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907151e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.020432e-004,0,1,0,
1500124851.995,,2.508776e+003,1.798671e+000,1.495881e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906250e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.702070e-003,0,1,0,
1500124856.245,,2.508776e+003,1.798117e+000,1.495286e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905713e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.940199e-004,0,1,0,
1500124860.980,,2.508776e+003,1.798886e+000,1.495569e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906760e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.440184e-004,0,1,0,
1500124865.465,,2.508776e+003,1.798835e+000,1.495865e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906026e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.046062e-003,0,1,0,
1500124869.715,,2.508776e+003,1.798527e+000,1.495034e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906505e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.250671e-004,0,1,0,
1500124874.215,,2.508776e+003,1.798999e+000,1.496308e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906384e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.416087e-003,0,1,0,
1500124878.740,,2.508776e+003,1.798886e+000,1.495662e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904839e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.279448e-004,0,1,0,
1500124883.290,,2.508776e+003,1.798435e+000,1.495921e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906253e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.270056e-003,0,1,0,
1500124887.775,,2.508776e+003,1.798261e+000,1.496795e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906958e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.220839e-004,0,1,0,
1500124892.025,,2.508776e+003,1.798783e+000,1.495099e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906538e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.279448e-004,0,0,0,
1500124896.275,,2.508776e+003,1.798548e+000,1.494915e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908096e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.430511e-004,0,0,0,
1500124900.760,,2.508776e+003,1.798609e+000,1.494641e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906012e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.002716e-005,0,0,0,
1500124905.245,,2.508776e+003,1.798465e+000,1.494303e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906666e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.670288e-004,0,0,0,
1500124909.745,,2.508776e+003,1.798773e+000,1.495599e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906583e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.479719e-004,0,0,0,
1500124914.245,,2.508776e+003,1.799121e+000,1.496041e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905402e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.029968e-004,0,0,0,
1500124918.745,,2.508776e+003,1.798845e+000,1.495837e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906894e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.509687e-004,0,0,0,
1500124923.730,,2.508776e+003,1.798907e+000,1.494205e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906984e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.869368e-004,0,0,0,
1500124928.715,,2.508776e+003,1.799275e+000,1.495409e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906932e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.509687e-004,0,0,0,
1500124933.520,,2.508776e+003,1.798640e+000,1.494510e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907756e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.230240e-004,0,0,0,
1500124938.255,,2.508776e+003,1.798640e+000,1.494687e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906951e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.230240e-004,0,0,0,
1500124943.055,,2.508776e+003,1.799183e+000,1.494594e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906018e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.210928e-003,0,0,0,
1500124947.540,,2.508776e+003,1.799194e+000,1.494620e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907477e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.870560e-004,0,0,0,
1500124951.790,,2.508776e+003,1.798845e+000,1.494782e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907038e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.190066e-003,0,0,0,
1500124956.790,,2.508776e+003,1.799070e+000,1.494115e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907615e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.050400e-004,0,0,0,
1500124961.290,,2.508776e+003,1.799419e+000,1.495880e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907696e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.109004e-003,0,0,0,
1500124966.040,,2.508776e+003,1.799265e+000,1.495483e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907476e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.590055e-004,0,0,0,
1500124970.525,,2.508776e+003,1.799255e+000,1.495094e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907637e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.799864e-004,0,0,0,
1500124975.010,,2.508776e+003,1.798978e+000,1.495391e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907067e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.260208e-004,0,0,0,
1500124979.260,,2.508776e+003,1.798968e+000,1.495578e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907652e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.380247e-004,0,0,0,
1500124984.010,,2.508776e+003,1.799122e+000,1.495219e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907962e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.045942e-003,0,0,0,
1500124988.310,,2.508776e+003,1.799224e+000,1.495486e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907795e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.539656e-004,0,0,0,
1500124993.295,,2.508776e+003,1.799635e+000,1.495413e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906676e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.623034e-003,0,0,0,
1500124998.280,,2.508776e+003,1.800066e+000,1.494624e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906539e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.610321e-004,0,0,0,
1500125003.266,,2.508776e+003,1.799091e+000,1.495260e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907814e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.189947e-003,0,0,0,
1500125008.251,,2.508776e+003,1.799214e+000,1.495230e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906842e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.436949e-003,0,0,0,
1500125013.236,,2.508776e+003,1.799820e+000,1.494575e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908040e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.239912e-004,0,0,0,
1500125018.221,,2.508776e+003,1.799809e+000,1.495010e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906961e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.449720e-004,0,0,0,
1500125023.206,,2.508776e+003,1.799635e+000,1.494224e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906511e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.959272e-004,0,0,0,
1500125028.191,,2.508776e+003,1.799686e+000,1.495063e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907681e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.929304e-004,0,0,0,
1500125032.696,,2.508776e+003,1.799995e+000,1.494032e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906217e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.109958e-003,0,0,0,
1500125037.001,,2.508776e+003,1.799573e+000,1.494247e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907509e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.489256e-004,0,0,0,
1500125041.251,,2.508776e+003,1.799399e+000,1.494154e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906798e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.440184e-004,0,0,0,
1500125045.751,,2.508776e+003,1.800004e+000,1.495385e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908239e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.310608e-004,0,0,0,
1500125050.251,,2.508776e+003,1.800108e+000,1.494798e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906986e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.295924e-003,0,0,0,
1500125054.736,,2.508776e+003,1.800087e+000,1.495067e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908091e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.336932e-003,0,0,0,
1500125058.986,,2.508776e+003,1.799727e+000,1.494651e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906810e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.159544e-004,0,0,0,
1500125063.736,,2.508776e+003,1.799563e+000,1.494330e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908744e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.979704e-004,0,0,0,
1500125068.486,,2.508776e+003,1.800128e+000,1.495122e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908133e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.679825e-004,0,0,0,
1500125072.971,,2.508776e+003,1.799871e+000,1.493998e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907681e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.809401e-004,0,0,0,
1500125077.516,,2.508776e+003,1.799686e+000,1.490743e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906676e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.099607e-004,0,0,0,
1500125081.821,,2.508776e+003,1.799881e+000,1.494873e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907449e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.002716e-005,0,0,0,
1500125086.321,,2.508776e+003,1.799932e+000,1.494324e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908009e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.110336e-004,0,0,0,
1500125090.821,,2.508776e+003,1.800189e+000,1.494481e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906986e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.269745e-004,0,0,0,
1500125095.571,,2.508776e+003,1.800622e+000,1.492208e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906052e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.440048e-004,0,0,0,
1500125100.056,,2.508776e+003,1.800385e+000,1.491184e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906184e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.299713e-004,0,0,0,
1500125104.541,,2.508776e+003,1.799912e+000,1.491501e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906432e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.159544e-004,0,0,0,
1500125108.791,,2.508776e+003,1.799851e+000,1.491212e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906643e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.191974e-003,0,0,0,
1500125113.291,,2.508776e+003,1.800622e+000,1.494664e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908267e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.619858e-004,0,0,0,
1500125117.791,,2.508776e+003,1.800910e+000,1.494640e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906906e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.029938e-004,0,0,0,
1500125122.776,,2.508776e+003,1.800303e+000,1.491573e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904950e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.201599e-005,0,0,0,
1500125127.770,,2.508776e+003,1.800045e+000,1.494352e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905984e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.610321e-004,0,0,0,
1500125132.270,,2.508776e+003,1.800333e+000,1.490782e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906874e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.850128e-004,0,0,0,
1500125136.755,,2.508776e+003,1.800488e+000,1.491947e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906431e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.940033e-004,0,0,0,
1500125141.005,,2.508776e+003,1.800056e+000,1.491609e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906303e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.356959e-003,0,0,0,
1500125145.755,,2.508776e+003,1.800303e+000,1.491446e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905884e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.119873e-004,0,0,0,
1500125150.005,,2.508776e+003,1.800756e+000,1.491416e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905671e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.940033e-004,0,0,0,
1500125154.540,,2.508776e+003,1.800529e+000,1.492152e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905709e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.469986e-004,0,0,0,
1500125158.790,,2.508776e+003,1.800395e+000,1.490907e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906841e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.790161e-004,0,0,0,
1500125163.040,,2.508776e+003,1.800159e+000,1.491960e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905893e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.686931e-003,0,0,0,
1500125167.540,,2.508776e+003,1.800972e+000,1.492486e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906541e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.559921e-004,0,0,0,
1500125172.525,,2.508776e+003,1.800436e+000,1.491129e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906574e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.850098e-004,0,0,0,
1500125177.510,,2.508776e+003,1.800663e+000,1.490901e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907285e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.320145e-004,0,0,0,
1500125182.495,,2.508776e+003,1.800982e+000,1.490721e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906133e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.070976e-003,0,0,0,
1500125187.480,,2.508776e+003,1.801291e+000,1.494344e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908314e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.539490e-004,0,0,0,
1500125192.465,,2.508776e+003,1.800776e+000,1.491223e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906855e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.709793e-004,0,0,0,
1500125197.450,,2.508776e+003,1.800344e+000,1.495007e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907711e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.940033e-004,0,0,0,
1500125201.940,,2.508776e+003,1.800447e+000,1.490905e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907478e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.999969e-004,0,0,0,
1500125206.425,,2.508776e+003,1.801219e+000,1.494138e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907589e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.449554e-004,0,0,0,
1500125210.675,,2.508776e+003,1.801229e+000,1.493580e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907295e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.249283e-004,0,0,0,
1500125215.675,,2.508776e+003,1.800508e+000,1.494343e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907323e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.649826e-004,0,0,0,
1500125220.175,,2.508776e+003,1.800488e+000,1.494015e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908060e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.235008e-003,0,0,0,
1500125224.925,,2.508776e+003,1.800931e+000,1.492973e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906775e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.149841e-004,0,0,0,
1500125229.410,,2.508776e+003,1.800992e+000,1.493505e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907374e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.910065e-004,0,0,0,
1500125233.895,,2.508776e+003,1.800642e+000,1.494365e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907795e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.089905e-004,0,0,0,
1500125238.145,,2.508776e+003,1.800725e+000,1.494214e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907074e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.739761e-004,0,0,0,
1500125242.645,,2.508776e+003,1.801467e+000,1.494376e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907210e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.052022e-003,0,0,0,
1500125247.150,,2.508776e+003,1.801528e+000,1.494588e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907694e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.011014e-003,0,0,0,
1500125252.135,,2.508776e+003,1.801498e+000,1.493769e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907150e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.072049e-003,0,0,0,
1500125256.675,,2.508776e+003,1.801498e+000,1.494935e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907125e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.072049e-003,0,0,0,
1500125261.660,,2.508776e+003,1.801044e+000,1.493391e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905929e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.700256e-004,0,0,0,
1500125266.145,,2.508776e+003,1.801178e+000,1.494282e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906874e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.029968e-004,0,0,0,
1500125270.395,,2.508776e+003,1.800756e+000,1.493265e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907381e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.729965e-003,0,0,0,
1500125275.145,,2.508776e+003,1.801363e+000,1.493611e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906521e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.198883e-005,0,0,0,
1500125279.645,,2.508776e+003,1.801508e+000,1.493256e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906327e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.160570e-004,0,0,0,
1500125284.130,,2.508776e+003,1.801271e+000,1.495554e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906532e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.900331e-004,0,0,0,
1500125288.615,,2.508776e+003,1.800560e+000,1.493909e-001,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907674e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.320145e-004,0,0,0,
